product_id,orders_count,units_sold,total_revenue,avg_price,avg_delivery_days,delayed_rate,first_sale_date,last_sale_date,etl_loaded_at
2afc707b6184690b2ab2c03f44e97293,1,1,106.42,106.42,5.0,0.0,2018-08-24 19:51:08,2018-08-24 19:51:08,2026-05-06 15:11:47.710166
2afd040779d1ce6295b76d092b048066,4,4,739.66,184.92,11.25,0.0,2017-02-21 22:38:15,2017-03-07 23:19:46,2026-05-06 15:11:47.710166
2afebecdbf5ff9f1058bc9164e65c200,1,1,181.14,181.14,6.0,0.0,2018-08-03 19:00:56,2018-08-03 19:00:56,2026-05-06 15:11:47.710166
2b0233a7e7ded4751e8e3812f9a4553e,4,6,197.95,39.59,9.2,0.0,2018-01-22 20:12:29,2018-08-20 11:02:14,2026-05-06 15:11:47.710166
2b0422f04592a663193d00d032c3c987,1,1,152.75,152.75,19.0,0.0,2018-05-02 13:13:49,2018-05-02 13:13:49,2026-05-06 15:11:47.710166
2b0943c63387bbdc046d9a7692602388,5,7,295.16,49.19,6.0,0.0,2018-05-31 13:11:44,2018-06-20 00:45:58,2026-05-06 15:11:47.710166
2b0c892ab2b8e600a0b186db31f5947d,8,8,810.54,101.32,14.12,0.12,2017-11-24 19:34:56,2018-08-21 12:20:19,2026-05-06 15:11:47.710166
2b0ee2d07306f7c9ac55a43166e9bb4b,23,30,1824.62,72.98,16.2,0.2,2017-10-04 00:03:23,2018-05-10 08:43:56,2026-05-06 15:11:47.710166
2b0fac480ecacabf93bee47ad17c0b0c,1,1,102.48,102.48,2.0,0.0,2017-12-03 18:58:14,2017-12-03 18:58:14,2026-05-06 15:11:47.710166
2b104f2d1b2c3cc5a0cc98c1212e29c9,1,1,48.61,48.61,5.0,0.0,2018-05-29 11:33:14,2018-05-29 11:33:14,2026-05-06 15:11:47.710166
2b10e945dae5434075c8bb2be0d17325,3,3,793.14,264.38,11.67,0.33,2017-02-14 18:12:11,2018-07-16 14:07:54,2026-05-06 15:11:47.710166
2b1253c7c4fc2b039a4a91b0a5f1cc68,3,3,202.02,67.34,9.33,0.0,2017-05-10 22:44:22,2017-08-10 13:51:49,2026-05-06 15:11:47.710166
2b1736cd698222fad698e3c1be9dd4a3,6,6,895.8,149.3,10.83,0.0,2018-01-07 16:31:00,2018-04-17 22:21:31,2026-05-06 15:11:47.710166
2b19dbb6e225fc04cf9a80d83f949b88,1,1,171.61,171.61,9.0,0.0,2017-08-21 18:18:38,2017-08-21 18:18:38,2026-05-06 15:11:47.710166
2b1ae6086a4f08fa4595cddf59e1bfab,1,1,118.0,118.0,1.0,0.0,2018-06-25 11:59:16,2018-06-25 11:59:16,2026-05-06 15:11:47.710166
2b1e141d70cf9e03eae19784eb427c24,1,1,108.29,108.29,9.0,0.0,2017-12-07 19:29:52,2017-12-07 19:29:52,2026-05-06 15:11:47.710166
2b210308bc3d8dee92cb9d62f7b4bbfb,1,1,75.2,75.2,8.0,0.0,2018-05-28 09:07:47,2018-05-28 09:07:47,2026-05-06 15:11:47.710166
2b2428ab65b564c08fd9b40e187df246,2,6,307.08,76.77,6.0,0.0,2018-05-10 15:47:59,2018-06-21 11:12:14,2026-05-06 15:11:47.710166
2b24cfb25ee90eaa2ebc34844fba07b9,1,1,154.35,154.35,25.0,0.0,2017-12-02 17:12:18,2017-12-02 17:12:18,2026-05-06 15:11:47.710166
2b250e4c796f4ce9da7ee0465bd1b574,2,2,138.0,69.0,12.5,0.0,2018-06-13 09:22:10,2018-08-12 21:12:46,2026-05-06 15:11:47.710166
2b25ef4ad1788c0699dff628cdbbfbd0,2,3,76.71,38.36,7.5,0.0,2018-03-31 01:11:46,2018-06-02 11:03:09,2026-05-06 15:11:47.710166
2b27cb23faa03f71607fcdd1539387f3,1,1,124.41,124.41,11.0,0.0,2018-05-03 10:55:03,2018-05-03 10:55:03,2026-05-06 15:11:47.710166
2b284ca976943311c427da3bba8f47ff,1,1,179.9,179.9,10.0,0.0,2017-03-20 11:01:17,2017-03-20 11:01:17,2026-05-06 15:11:47.710166
2b28903240e8ae0f0c45a14e769d9431,1,1,214.83,214.83,19.0,0.0,2017-05-10 13:17:10,2017-05-10 13:17:10,2026-05-06 15:11:47.710166
2b29170916b7bbc58fd9078f0f4e7234,1,1,64.74,64.74,12.0,0.0,2017-04-22 20:29:37,2017-04-22 20:29:37,2026-05-06 15:11:47.710166
2b2cde418c199f2ad971a7511cac11c0,2,2,304.86,152.43,11.0,0.0,2017-11-10 12:58:10,2017-11-14 22:45:04,2026-05-06 15:11:47.710166
2b2d4af07dd8444944230535d91bebd1,2,2,127.36,63.68,13.5,0.0,2017-09-15 07:55:29,2017-10-17 15:44:37,2026-05-06 15:11:47.710166
2b2d98d1e9b6f68a472c5ace64d704fa,6,12,293.55,36.69,11.75,0.0,2017-08-11 21:39:53,2017-09-28 17:36:36,2026-05-06 15:11:47.710166
2b2e55ad3e118ae57401cf2b747ca428,1,1,18.84,18.84,7.0,0.0,2017-07-25 09:15:00,2017-07-25 09:15:00,2026-05-06 15:11:47.710166
2b301a96f8ae692b3157360f621b658f,2,6,149.56,37.39,5.0,0.5,2018-08-02 18:23:51,2018-08-08 21:19:23,2026-05-06 15:11:47.710166
2b374e497b3474d748a54c5883d37ee2,1,1,65.0,65.0,15.0,0.0,2017-12-04 22:44:41,2017-12-04 22:44:41,2026-05-06 15:11:47.710166
2b3a5c2260dc61103f0b61bfa35a5d2f,1,1,186.84,186.84,9.0,0.0,2018-05-01 18:26:33,2018-05-01 18:26:33,2026-05-06 15:11:47.710166
2b3b11d70c32fbfc8e850fb68985a000,3,3,353.4,117.8,20.33,0.33,2017-12-14 18:10:22,2018-07-29 20:17:44,2026-05-06 15:11:47.710166
2b3c98438883cfafc4ac288ed481b045,1,1,27.3,27.3,5.0,0.0,2018-08-24 09:33:39,2018-08-24 09:33:39,2026-05-06 15:11:47.710166
2b3ded25b94fa59143322115fce48003,1,3,174.54,87.27,30.0,0.0,2018-06-23 20:54:33,2018-06-23 20:54:33,2026-05-06 15:11:47.710166
2b4042dfabc3fe9d3f16951a8e1a3b70,9,9,796.32,88.48,10.67,0.11,2018-04-30 14:17:06,2018-08-13 10:39:36,2026-05-06 15:11:47.710166
2b404a26ab8bb829250810315a2af34f,1,1,1816.11,1816.11,24.0,1.0,2018-04-09 19:50:21,2018-04-09 19:50:21,2026-05-06 15:11:47.710166
2b4280ae2d10eefdff9b5e1b1a9ebf53,2,2,98.73,49.36,8.5,0.0,2017-11-24 00:26:01,2017-11-27 20:31:23,2026-05-06 15:11:47.710166
2b4472df15512a2825ae86fd9ae79335,2,4,768.81,256.27,1.0,0.0,2018-07-24 21:21:15,2018-08-29 14:18:23,2026-05-06 15:11:47.710166
2b4609f8948be18874494203496bc318,254,257,26127.92,102.46,10.91,0.07,2017-03-09 23:55:22,2018-08-27 16:12:22,2026-05-06 15:11:47.710166
2b4662eb979b4254e70b334e76ba0470,1,3,301.44,150.72,5.0,0.0,2018-06-19 20:51:45,2018-06-19 20:51:45,2026-05-06 15:11:47.710166
2b49a97daf2f2d902b42abc142f4da2a,1,1,76.75,76.75,16.0,0.0,2017-02-17 16:10:12,2017-02-17 16:10:12,2026-05-06 15:11:47.710166
2b4ad41f87f5ca9daba350c8f886b729,2,2,370.46,185.23,33.5,0.0,2017-02-01 15:47:22,2017-02-04 07:58:07,2026-05-06 15:11:47.710166
2b5000342506556984dc8d0dcdbd4921,1,1,98.44,98.44,20.0,0.0,2018-05-18 14:14:10,2018-05-18 14:14:10,2026-05-06 15:11:47.710166
2b50a33b93e3b489f648b9166a62e13d,2,2,138.41,69.2,14.5,0.0,2016-10-08 15:36:50,2017-02-28 23:47:08,2026-05-06 15:11:47.710166
2b54fb9a4acf707537eb53eb2458c241,1,1,77.5,77.5,5.0,0.0,2018-07-28 17:55:27,2018-07-28 17:55:27,2026-05-06 15:11:47.710166
2b555b49c7de9f3035c7723eeeb334fa,1,1,113.26,113.26,9.0,0.0,2018-06-30 19:07:30,2018-06-30 19:07:30,2026-05-06 15:11:47.710166
2b5ae8fa7040dc2ecc8483150f36a667,4,4,756.49,189.12,11.25,0.0,2017-01-18 10:42:05,2017-05-16 17:46:06,2026-05-06 15:11:47.710166
2b5bed5ddd304876b5d0c3eca2b6cbce,3,3,325.71,108.57,8.0,0.0,2017-01-14 08:33:40,2017-02-18 14:36:49,2026-05-06 15:11:47.710166
2b5c35cbb60bd98cf07a4cd51e95783e,1,1,226.47,226.47,8.0,0.0,2018-07-04 19:01:41,2018-07-04 19:01:41,2026-05-06 15:11:47.710166
2b5fddc2b543ee8d6699fb8687fac6bb,4,4,384.26,96.06,6.5,0.0,2017-05-06 15:35:59,2017-11-16 18:46:37,2026-05-06 15:11:47.710166
2b62c18e1379676edad99be2c9bf9a9d,1,1,134.83,134.83,17.0,0.0,2017-06-10 00:05:17,2017-06-10 00:05:17,2026-05-06 15:11:47.710166
2b6535d32c6996c9478c131a8ff17a05,1,3,273.22,136.61,25.0,0.0,2018-01-12 15:28:49,2018-01-12 15:28:49,2026-05-06 15:11:47.710166
2b6668f997fdf67b759b63fa849b0b39,1,1,173.23,173.23,8.0,0.0,2018-01-03 23:02:20,2018-01-03 23:02:20,2026-05-06 15:11:47.710166
2b6726ab177dc4ec000e5fcfc6926cf2,1,1,349.57,349.57,2.0,0.0,2017-10-25 14:58:48,2017-10-25 14:58:48,2026-05-06 15:11:47.710166
2b69866f22de8dad69c976771daba91c,1,1,3184.55,3184.55,52.0,1.0,2017-11-20 22:28:56,2017-11-20 22:28:56,2026-05-06 15:11:47.710166
2b6a4adfd7ce44db781519964309b7f1,1,2,65.01,65.01,6.0,0.0,2018-02-17 14:00:40,2018-02-17 14:00:40,2026-05-06 15:11:47.710166
2b6aba96aca0f3f5f28779c8a4395f42,1,1,95.59,95.59,6.0,0.0,2017-01-31 20:04:08,2017-01-31 20:04:08,2026-05-06 15:11:47.710166
2b6bdbd36e77e8c9909b853aa70863e1,1,6,292.98,97.66,19.0,1.0,2018-05-16 14:41:48,2018-05-16 14:41:48,2026-05-06 15:11:47.710166
2b6c38dc34f7d28ba93d469431bb6c88,1,1,30.86,30.86,4.0,0.0,2017-03-31 07:51:28,2017-03-31 07:51:28,2026-05-06 15:11:47.710166
2b6d377fa9397de28c3d3e1684bb2c4d,1,1,869.09,869.09,29.0,0.0,2017-10-01 12:14:31,2017-10-01 12:14:31,2026-05-06 15:11:47.710166
2b6d84a08eed9e50e3d8389b56cd3327,2,4,238.36,79.45,17.67,0.0,2017-02-09 21:01:59,2017-02-11 19:40:36,2026-05-06 15:11:47.710166
2b6e9bb796af726ac7d07348a11852ad,1,1,46.05,46.05,22.0,0.0,2018-01-30 11:11:07,2018-01-30 11:11:07,2026-05-06 15:11:47.710166
2b703ec635a9868dc7da64dda15cd828,3,3,637.79,212.6,21.33,0.0,2018-02-07 00:44:01,2018-06-14 20:42:39,2026-05-06 15:11:47.710166
2b733cf37ff9af2258751a5a508d3e69,1,1,241.21,241.21,50.0,1.0,2017-12-03 10:54:57,2017-12-03 10:54:57,2026-05-06 15:11:47.710166
2b74db1c0f6fc1865eadf27fe9b1231a,1,1,87.71,87.71,2.0,0.0,2017-11-24 12:12:50,2017-11-24 12:12:50,2026-05-06 15:11:47.710166
2b752ed328ea866e4721ca4e236a416c,1,1,1027.51,1027.51,10.0,0.0,2018-07-20 17:57:36,2018-07-20 17:57:36,2026-05-06 15:11:47.710166
2b77f7be775706a00e4dc6e720c874a8,1,1,76.09,76.09,11.0,0.0,2018-03-24 22:22:15,2018-03-24 22:22:15,2026-05-06 15:11:47.710166
2b79d65ddb4051238ce31fbabc5763ce,1,1,97.65,97.65,10.0,0.0,2018-07-04 12:57:55,2018-07-04 12:57:55,2026-05-06 15:11:47.710166
2b7aa376a6e728560bddb5558cc48e89,21,55,4398.68,133.29,26.15,0.06,2017-07-16 02:28:22,2018-04-16 21:26:23,2026-05-06 15:11:47.710166
2b7b1f651958920266a6ca5c671b4230,1,1,399.56,399.56,11.0,0.0,2018-07-27 12:52:48,2018-07-27 12:52:48,2026-05-06 15:11:47.710166
2b7bb91ceee2bfa598986638fb136ba4,1,1,33.44,33.44,3.0,0.0,2018-08-06 21:40:05,2018-08-06 21:40:05,2026-05-06 15:11:47.710166
2b7f2a7cf1025b94bc5dc6c28746beaf,2,2,130.66,65.33,11.5,0.0,2017-08-06 13:38:15,2017-09-27 21:30:35,2026-05-06 15:11:47.710166
2b7fc5ab38be42d8f5498267d2ebe344,1,1,27.38,27.38,4.0,0.0,2018-03-08 23:09:28,2018-03-08 23:09:28,2026-05-06 15:11:47.710166
2b7fd8137a4b6427e3547cd05d3aca49,5,5,134.49,26.9,5.2,0.0,2018-04-09 10:51:31,2018-07-02 08:50:40,2026-05-06 15:11:47.710166
2b80699b25d49f30774b88420a36c55d,1,1,259.88,259.88,14.0,0.0,2017-12-08 16:09:17,2017-12-08 16:09:17,2026-05-06 15:11:47.710166
2b80e83f77008f81ae402882631eba97,1,1,301.3,301.3,12.0,1.0,2017-05-10 14:03:27,2017-05-10 14:03:27,2026-05-06 15:11:47.710166
2b82632fc977852ca422e8bf3255912f,1,1,36.15,36.15,7.0,0.0,2018-05-15 08:21:48,2018-05-15 08:21:48,2026-05-06 15:11:47.710166
2b828e930e3b891d3cb86864a5ed1540,1,1,87.96,87.96,15.0,0.0,2017-09-24 14:02:27,2017-09-24 14:02:27,2026-05-06 15:11:47.710166
2b849e71ada03a262ef4338a7abd8b79,10,10,1216.05,121.61,8.3,0.0,2018-04-20 13:07:56,2018-06-25 11:37:34,2026-05-06 15:11:47.710166
2b86ffeae831b59e4fb849565cdc28ca,1,1,81.57,81.57,7.0,0.0,2017-10-13 12:24:20,2017-10-13 12:24:20,2026-05-06 15:11:47.710166
2b87ded5c8c2c971d4d5a2e4bd7b85bc,2,2,171.96,85.98,26.5,0.5,2017-05-06 22:56:18,2017-05-22 15:24:05,2026-05-06 15:11:47.710166
2b89194a2977f53d2d61aeeda4165417,5,5,191.42,38.28,20.2,0.2,2017-11-13 02:52:52,2018-03-16 01:19:52,2026-05-06 15:11:47.710166
2b8ac7ded4ff025f0bd9b02f5c9531ba,1,1,284.65,284.65,6.0,0.0,2017-02-16 12:58:36,2017-02-16 12:58:36,2026-05-06 15:11:47.710166
2b8d2d937f84136de5b941aba77d4bcc,1,1,236.71,236.71,32.0,1.0,2017-11-24 10:26:54,2017-11-24 10:26:54,2026-05-06 15:11:47.710166
2b8db93524783231aa75136bb201e659,3,3,92.06,30.69,23.67,0.33,2018-03-15 23:21:48,2018-04-03 23:38:25,2026-05-06 15:11:47.710166
2b921487aa886033e98b636be91f01bb,1,1,99.33,99.33,8.0,0.0,2017-08-05 14:55:40,2017-08-05 14:55:40,2026-05-06 15:11:47.710166
2b939dc9b176d7fa21594d588815d4a4,14,18,1730.31,115.35,13.93,0.07,2017-05-18 19:04:48,2018-07-19 20:26:50,2026-05-06 15:11:47.710166
2b9496ed8ff2f7b2003258b94a58772b,5,5,737.97,147.59,15.0,0.0,2017-05-09 11:18:54,2018-04-10 17:50:13,2026-05-06 15:11:47.710166
2b97fe4500ceb4d2151ef8a5439876ff,1,1,116.83,116.83,4.0,0.0,2018-08-13 00:54:57,2018-08-13 00:54:57,2026-05-06 15:11:47.710166
2b9b580cdc992e165ca0336a078d695f,1,5,93.85,93.85,6.0,0.0,2018-08-17 07:09:44,2018-08-17 07:09:44,2026-05-06 15:11:47.710166
2b9c3fbbc252238d3a35a75dcc19d8cb,2,2,306.33,153.17,8.0,0.0,2017-07-21 15:20:47,2017-11-11 18:24:10,2026-05-06 15:11:47.710166
2b9de6c892dd8bfb80322b1650d9904e,1,1,2574.38,2574.38,8.0,0.0,2017-03-18 17:56:04,2017-03-18 17:56:04,2026-05-06 15:11:47.710166
2ba4dc95f18bb2bedbef662cb24de95e,5,5,1978.7,395.74,7.8,0.0,2018-06-13 20:42:34,2018-08-08 12:18:29,2026-05-06 15:11:47.710166
2ba4f78910f6fe61e7ae7bfa4efe2726,5,12,516.2,73.74,10.14,0.0,2018-05-28 08:31:13,2018-08-15 12:21:16,2026-05-06 15:11:47.710166
2ba5ea51230217603c8a13fc5dc24e88,1,1,87.28,87.28,10.0,0.0,2018-08-17 12:23:58,2018-08-17 12:23:58,2026-05-06 15:11:47.710166
2bab55f6233b0221e968b4b5283ba064,1,1,207.49,207.49,4.0,0.0,2018-08-26 13:53:04,2018-08-26 13:53:04,2026-05-06 15:11:47.710166
2bb11ef7e7d20cb8a80932979464e7ce,1,6,159.03,53.01,12.0,0.0,2017-03-22 10:34:48,2017-03-22 10:34:48,2026-05-06 15:11:47.710166
2bb3e85f2a403543fdb64e266e70c792,16,16,6818.78,426.17,9.94,0.0,2017-05-25 08:39:38,2018-08-22 10:56:35,2026-05-06 15:11:47.710166
2bb50024a4ce3a095108b812829e4f31,1,1,195.01,195.01,6.0,0.0,2018-02-20 02:20:04,2018-02-20 02:20:04,2026-05-06 15:11:47.710166
2bb67f2cd3ff60400e0bad33aee72d2a,2,2,82.01,41.0,11.5,0.0,2017-11-25 11:06:38,2018-07-24 00:04:23,2026-05-06 15:11:47.710166
2bb712ca1cdeeed53191f0f9404abd7d,1,1,194.38,194.38,8.0,0.0,2018-03-27 15:55:20,2018-03-27 15:55:20,2026-05-06 15:11:47.710166
2bb7ee4eb5d38207b650bd2ff6f4586c,2,2,141.52,70.76,14.0,0.0,2018-03-13 22:29:37,2018-05-05 09:39:00,2026-05-06 15:11:47.710166
2bb89ed11ac138ade0f53d74665abbec,1,1,37.29,37.29,8.0,0.0,2018-04-30 13:26:27,2018-04-30 13:26:27,2026-05-06 15:11:47.710166
2bba3a44641e194c111c2907c17ab7f5,3,3,603.42,201.14,22.0,0.33,2017-07-19 16:10:36,2017-08-03 15:26:37,2026-05-06 15:11:47.710166
2bbafc7b18384308a1fb3f64c022b25c,1,1,176.08,176.08,7.0,0.0,2018-04-18 21:17:15,2018-04-18 21:17:15,2026-05-06 15:11:47.710166
2bc14ec16ec416f08e39fed48eda7f2d,1,2,49.4,49.4,14.0,0.0,2017-10-26 10:38:04,2017-10-26 10:38:04,2026-05-06 15:11:47.710166
2bc21a82809d1558515e2962e53cc4bb,1,1,222.77,222.77,5.0,0.0,2017-03-19 12:12:41,2017-03-19 12:12:41,2026-05-06 15:11:47.710166
2bc2ae6c1bc16aa9da7d549088c2e10a,1,1,56.58,56.58,5.0,0.0,2017-07-05 08:29:05,2017-07-05 08:29:05,2026-05-06 15:11:47.710166
2bc88b31190908684ebece09e5358592,7,7,1550.76,221.54,9.86,0.0,2017-07-05 20:28:29,2018-08-26 21:55:14,2026-05-06 15:11:47.710166
2bcade3be09c837c06332d0aac506d23,1,1,229.56,229.56,6.0,0.0,2018-08-03 11:21:24,2018-08-03 11:21:24,2026-05-06 15:11:47.710166
2bceab103a1ed05128606476d59db128,1,1,267.53,267.53,15.0,0.0,2018-05-11 09:10:07,2018-05-11 09:10:07,2026-05-06 15:11:47.710166
2bd11da9314c88bf55df5a07251442e4,1,2,45.31,45.31,5.0,0.0,2017-08-16 10:31:37,2017-08-16 10:31:37,2026-05-06 15:11:47.710166
2bd3e6ee15d713b34654f04fe0375e17,4,4,661.99,165.5,13.0,0.0,2017-04-01 19:11:15,2017-08-05 13:51:38,2026-05-06 15:11:47.710166
2bd57c183094130d215a333ea80c8b62,3,3,124.06,41.35,8.0,0.0,2018-05-08 08:10:04,2018-07-18 17:09:59,2026-05-06 15:11:47.710166
2bd9b51a9ab079e095aca987845d3266,21,29,2317.98,92.72,8.8,0.0,2018-08-08 12:45:12,2018-08-27 18:45:54,2026-05-06 15:11:47.710166
2bdba1ee1237d3a5287425749f71b2b9,1,1,576.04,576.04,11.0,0.0,2018-04-25 21:36:51,2018-04-25 21:36:51,2026-05-06 15:11:47.710166
2be252f11ad496bf9d981165c040af65,1,3,89.26,44.63,4.0,0.0,2017-06-10 03:30:49,2017-06-10 03:30:49,2026-05-06 15:11:47.710166
2be2be0a6a5916840503fdf50808ebcb,5,7,240.96,40.16,9.17,0.0,2018-02-21 14:30:22,2018-08-13 16:25:09,2026-05-06 15:11:47.710166
2be42830d259637be25f3290e0495f5d,1,1,265.95,265.95,3.0,0.0,2017-09-13 19:49:04,2017-09-13 19:49:04,2026-05-06 15:11:47.710166
2be7c0f7dd57742c970f856ec64bc25e,1,3,448.44,224.22,13.0,0.0,2017-11-28 23:56:24,2017-11-28 23:56:24,2026-05-06 15:11:47.710166
2be8ecb5cd02ca1391e177e38963fe9a,1,1,29.4,29.4,5.0,0.0,2018-08-02 18:35:44,2018-08-02 18:35:44,2026-05-06 15:11:47.710166
2bea2a1842158b9363c4092b11314267,1,1,50.69,50.69,17.0,0.0,2017-06-23 17:21:18,2017-06-23 17:21:18,2026-05-06 15:11:47.710166
2bee6706184be07ea6ee4221c1660e85,1,1,98.11,98.11,117.0,1.0,2017-05-25 09:59:33,2017-05-25 09:59:33,2026-05-06 15:11:47.710166
2beea058d80efa4403a56673a219352d,2,3,139.05,69.53,4.5,0.0,2018-04-12 21:33:20,2018-05-13 19:30:39,2026-05-06 15:11:47.710166
2befa4541c8bf3f4c76ebbed873f628f,1,1,927.82,927.82,7.0,0.0,2017-08-15 21:29:06,2017-08-15 21:29:06,2026-05-06 15:11:47.710166
2beff60bb4c8a8f05065bce8148ed01e,1,1,65.22,65.22,4.0,0.0,2018-06-10 21:22:22,2018-06-10 21:22:22,2026-05-06 15:11:47.710166
2bf5f3d61f1d45798de07f4edf31dbb5,1,2,307.77,307.77,6.0,0.0,2017-09-14 11:41:51,2017-09-14 11:41:51,2026-05-06 15:11:47.710166
2bf72be295c67ec55ed408f9d0c582b4,1,1,66.89,66.89,23.0,1.0,2018-02-20 15:22:53,2018-02-20 15:22:53,2026-05-06 15:11:47.710166
2bf749803c44ed8670283404d3c2140b,1,1,603.24,603.24,22.0,1.0,2018-02-27 16:23:56,2018-02-27 16:23:56,2026-05-06 15:11:47.710166
2bf7ce28472c7ae94ee15e26991bc9b6,1,1,102.17,102.17,32.0,1.0,2018-03-08 12:51:13,2018-03-08 12:51:13,2026-05-06 15:11:47.710166
2bf81ae622207551768a47a59930c69f,1,1,87.45,87.45,23.0,0.0,2017-04-01 15:42:51,2017-04-01 15:42:51,2026-05-06 15:11:47.710166
2bfb0bdbcea77da2879f0ef3be9a219e,4,4,2878.69,719.67,19.75,0.25,2018-03-05 22:26:48,2018-04-13 17:11:33,2026-05-06 15:11:47.710166
2bfc998cf625e54b2c6447bfc7c18cb4,1,1,195.24,195.24,13.0,0.0,2018-06-01 12:39:45,2018-06-01 12:39:45,2026-05-06 15:11:47.710166
2c004d873fda9131eb12f6b71538087a,2,4,175.08,58.36,13.67,0.0,2018-01-16 13:06:14,2018-02-23 22:57:27,2026-05-06 15:11:47.710166
2c0193cb0a0c27ac08f43eaa834e50c3,2,2,56.95,28.48,8.5,0.0,2017-07-08 21:07:44,2017-09-12 12:20:09,2026-05-06 15:11:47.710166
2c01eb4d04c415d2ddef3a769b61a426,1,1,109.13,109.13,19.0,0.0,2017-11-14 18:14:55,2017-11-14 18:14:55,2026-05-06 15:11:47.710166
2c0722227025e08e761c39159ef0d701,1,1,130.24,130.24,3.0,0.0,2018-08-07 11:21:27,2018-08-07 11:21:27,2026-05-06 15:11:47.710166
2c0794594e639865fe2ff4085c935544,1,1,64.11,64.11,59.0,1.0,2018-02-16 13:56:54,2018-02-16 13:56:54,2026-05-06 15:11:47.710166
2c0b52e701cc59a38908d46a131e94b6,1,1,204.31,204.31,7.0,0.0,2018-03-19 23:38:24,2018-03-19 23:38:24,2026-05-06 15:11:47.710166
2c0b8a973e616502de1d80482fb9c5be,9,11,311.55,31.16,13.0,0.1,2017-11-24 05:49:16,2018-08-17 08:51:37,2026-05-06 15:11:47.710166
2c0c951471371afa81e47d7bf8d20522,17,20,974.82,57.34,12.88,0.18,2018-03-09 02:12:03,2018-07-27 16:20:49,2026-05-06 15:11:47.710166
2c118aabf0b8b0f52167c7741512d699,1,1,135.17,135.17,19.0,0.0,2017-09-07 14:07:23,2017-09-07 14:07:23,2026-05-06 15:11:47.710166
2c11cd2167ee0eaaeb45e1f5bf2862d2,1,1,134.91,134.91,5.0,0.0,2017-03-19 14:45:15,2017-03-19 14:45:15,2026-05-06 15:11:47.710166
2c14830d33060649974768f49b7abd89,1,1,89.45,89.45,20.0,1.0,2018-05-20 15:53:12,2018-05-20 15:53:12,2026-05-06 15:11:47.710166
2c14b8fb1b0888410324f12fc6748772,2,4,187.64,62.55,8.0,0.0,2017-05-01 16:51:20,2017-06-04 15:30:24,2026-05-06 15:11:47.710166
2c1559e64bc92171b52fdaea272cbf39,1,1,141.43,141.43,11.0,0.0,2017-08-16 19:55:22,2017-08-16 19:55:22,2026-05-06 15:11:47.710166
2c190bcce66ae256e9aea5f13cf0f8fa,1,1,117.43,117.43,15.0,0.0,2017-04-25 21:08:54,2017-04-25 21:08:54,2026-05-06 15:11:47.710166
2c190df9aeb8a3b7cfb2e07277fcdbd6,1,1,142.45,142.45,9.0,0.0,2018-05-08 18:39:36,2018-05-08 18:39:36,2026-05-06 15:11:47.710166
2c19582c3eea7a6f53a30dbe0a8ffa7e,4,5,636.52,159.13,16.0,0.25,2018-03-16 15:00:02,2018-07-13 12:00:52,2026-05-06 15:11:47.710166
2c1a4c9437bc5311d6ea858485992ca8,1,1,500.29,500.29,26.0,0.0,2018-01-26 18:16:24,2018-01-26 18:16:24,2026-05-06 15:11:47.710166
2c1a7a693a0c48d9e0327e9b6939bbf8,4,4,152.56,38.14,21.25,0.25,2017-12-07 13:39:33,2018-05-02 13:05:22,2026-05-06 15:11:47.710166
2c1b63caa55c07dac2ed3b6167bababd,1,1,165.6,165.6,17.0,0.0,2017-10-28 19:53:46,2017-10-28 19:53:46,2026-05-06 15:11:47.710166
2c1cc48126c2bdca9e59a300ade4f1c8,9,9,547.61,60.85,10.56,0.11,2017-09-13 17:04:49,2018-04-01 13:30:48,2026-05-06 15:11:47.710166
2c23d4e9b76629ed407ba453e405034f,2,2,186.96,93.48,43.5,0.5,2017-12-06 16:08:08,2017-12-22 04:29:08,2026-05-06 15:11:47.710166
2c2491f31fe7320124ccf2f3404354a6,5,6,208.93,41.79,14.4,0.2,2017-11-29 10:42:47,2018-08-07 08:33:34,2026-05-06 15:11:47.710166
2c24af25c0e5c677e7a345751b325bc7,1,1,81.11,81.11,20.0,0.0,2018-02-14 17:56:45,2018-02-14 17:56:45,2026-05-06 15:11:47.710166
2c264f8d74057022201e449be6150956,1,1,117.26,117.26,9.0,0.0,2018-06-02 21:02:33,2018-06-02 21:02:33,2026-05-06 15:11:47.710166
2c28b6fda526be32ed276b4dfc421acb,3,3,99.21,33.07,12.0,0.0,2017-10-27 18:24:19,2018-02-21 11:56:46,2026-05-06 15:11:47.710166
2c28d5cc196e413502b3f8a4ed9aedc9,1,1,83.05,83.05,3.0,0.0,2018-06-11 20:44:22,2018-06-11 20:44:22,2026-05-06 15:11:47.710166
2c2a7e84b8ea741adf739c11dd78ee1a,2,2,369.38,184.69,8.0,0.0,2017-01-24 17:09:24,2017-01-28 14:49:09,2026-05-06 15:11:47.710166
2c2b1db11f5ec66bbc6ca9d1ce3f81a4,6,10,499.2,83.2,11.33,0.0,2017-02-13 10:18:19,2017-07-07 14:07:02,2026-05-06 15:11:47.710166
2c2b6a28924791234bd386bddb17512e,1,1,396.86,396.86,11.0,0.0,2017-02-18 12:45:31,2017-02-18 12:45:31,2026-05-06 15:11:47.710166
2c2d16b60daef1f9ffb0eaec89527624,1,1,207.5,207.5,1.0,0.0,2018-07-10 22:26:37,2018-07-10 22:26:37,2026-05-06 15:11:47.710166
